image_id,label,tags,fmt,sel,sel_kind,sel_src,in_p1,in_p2,n_p1,n_p2,p1,p2,kinds,ocr,sec,two,et,file,pred,long,strat,stage
001103,2021-03-14,,YYYY.MM.DD,NONE-03-14,MMDD,blur1/p1@640,False,False,1,1,NONE-03-14,NONE-03-14,MMDD,MIO Maeil || 21g.0F24421E || M  Maeil || 2880F2421 || MI Maeil || 2180584 815 || MIO Manil || MIO Maeil || 218.0F84 3-15 || 2021:03.14,5.1,False,연도만틀림,001103.jpg,NONE-03-14,640,small,C 후보는 있는데 전부 오답(오독)
001105,2021-08-26,2,YYYY.MM.DD,2020-08-26,YYYY,p2,False,False,1,1,2020-11-02,2020-08-26,YYYY,CIE EH FO || 2020.11.2 || 500 g 4017 /6 ,1.6,True,연도만틀림,001105.jpg,2020-08-26,640,small,C 후보는 있는데 전부 오답(오독)
001110,2021-03-22,,YY.MM.DD,2021-03-02,YY,p2,True,False,1,1,2021-03-22,2021-03-02,YY,87/9 247 SHO 81940 213/4-171 || 21.03.22X1 14:53 PMIR L23,1.8,False,일만틀림,001110.jpg,2021-03-02,640,small,B 1패스엔 있었는데 2패스가 지움
001119,2021-12-26,,YYYY.MM.DD,2021-12-16,YYYY,p2,False,False,1,1,2021-12-16,2021-12-16,YYYY,02:13 || 2021.12.16,1.1,False,일만틀림,001119.jpg,2021-12-16,1027,mid,C 후보는 있는데 전부 오답(오독)
001120,2021-12-16,,YYYY.MM.DD,2021-12-01,YYYY,p2,True,False,1,1,2021-12-16,2021-12-01,YYYY,02 13 || 2021.12 16,1.3,False,일만틀림,001120.jpg,2021-12-01,640,small,B 1패스엔 있었는데 2패스가 지움
001125,2021-12-28,2,YYYY.MM.DD,2021-12-21,YY_LEAD0,p2,True,False,1,1,2021-12-28,2021-12-21,YY_LEAD0, 0 2 C || 1h || 2021.12.28XF1A2,1.3,True,일만틀림,001125.jpg,2021-12-21,1263,mid,B 1패스엔 있었는데 2패스가 지움
001128,2021-06-10,2,YY.MM.DD,2021-12-10,YY,p2,True,False,1,1,2021-06-10,2021-12-10,YY,W8216 831 212 || FOLPEIER || 9A 401 04    || 4 B0 g 8 292  8138  B  NEE POO  RE AO  40 kcal SD N H    2151X1 21012 Y  || 24-6060 2  20.12.1123:04 21.06.10  1 mx1,2.2,True,월/일틀림,001128.jpg,2021-12-10,640,small,B 1패스엔 있었는데 2패스가 지움
001129,NONE-02-07,,MM.DD,NONE,,,False,False,0,0,,,,Expiry Date 88710 93.07 22:04 FPI || Denmark || CoT || 1n ///0H || 2000115726258000012714 || SUeA s 1700 || 1 270 25  || 48 W5 || Ex xpy Date 88710 93.07 22:04 FP || Denmark || C1013 || 009 /1//0H || 21157262580812714 || trurea  58887311 100 || 1 0 5 25  || 848 S || Expary Date 88710 93.07 22:04 FPI,8.4,False,NONE,001129.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
001130,NONE-02-12,,MM.DD,2020-08-07,SP_DMY,blur1/p1@1024,False,False,1,1,2020-08-07,2020-08-07,SP_DMY,2ot 228  8 2218 98 G G || O87  02.12.12153.HA 49 77X  || R || DOLGT 100 153  || 0O || TTT || OOL || O || 2olt 9191 || TWEe4 || G || 02.12.12153.HA || OO7  290 7x  || PR || DOGT 100 183  || OO || TTT || OOL || O || GT || 2181t 90u || WWE84 || G7 || 02.12.12153.HA ||   x  || PR || GT 100 153  || OO ||,17.0,False,전부틀림,001130.jpg,2020-08-07,1214,mid,C 후보는 있는데 전부 오답(오독)
001132,2021-02-19,2,YYYY.MM.DD,2020-12-12,YYYY,p2,False,False,1,1,2020-12-12,2020-12-12,YYYY,71 || 12 ||  || H2020.12.12 ||  82021.02.19 || IODE || XIX,1.5,True,전부틀림,001132.jpg,2020-12-12,1095,mid,C 후보는 있는데 전부 오답(오독)
001136,2022-09-24,,DD.MM.YYYY,NONE,,,False,False,0,0,,,,RED BEAN SRT || RE ESEANS Sard || GAN || 10 || RED RD || D ||  || Sara || RED BEANS Sara,5.4,False,NONE,001136.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
001143,2021-06-26,t,DD MON YY,2021-06-28,D_MON_Y,p1@640,False,False,1,1,2021-06-28,2021-06-28,D_MON_Y,AIOL OLI    || ww.rstheerdomea.cokr IS  C 8801065103925 || BEST BEFORE 28 JUN 21 SHC275J 06:05,1.5,False,일만틀림,001143.jpg,2021-06-28,640,small,C 후보는 있는데 전부 오답(오독)
001166,2022-01-20,,YYYY.MM.DD,NONE,,,False,False,0,0,,,,A 20060372438444 ||  M fA 450 g15  30  || X  O7 XH 9812809 OXHE .087181 O  2022-81638 3  60   60  A H 55 A     40 0  0.  H  O7X10.7   12 E0 :2 15 74 homeplus.c 38 L  48/7 823582 72X || D9 20060372438444 ||  A  f fra     fx 8    450 g  15 g X 30 7H  || ME EC AE2  AE || 60    H55 ||  1   H60   || OXHE,27.3,False,NONE,001166.jpg,NONE,906,mid,D 후보 없음(미검출/전부 미인식)
001167,2022-01-20,,YYYY.MM.DD,2022-08-02,YYYY,p2,False,False,1,1,2022-02-08,2022-08-02,YYYY,XI RE 88712 871 3XH 489 87 2022 8XHE 222  4/84 20 257197 0 4   7. 4000  0 2     0   0  A 55   2  0 5A A C 9AE 20060372438444   450 30 81698 HELE M ||  EN 88712 871 3 4  897422 2022. 8XHE  cYanmaGentaYellobl cYanmaGenentaYellowb 40 58718X  cYanmaGntataYellwb cYanmaGetaYellob ma0elob cYnmaGnntaYelowb ,13.1,False,월/일틀림,001167.jpg,2022-08-02,640,small,C 후보는 있는데 전부 오답(오독)
001177,2021-12-01,,MON DD YYYY,NONE,,,False,False,0,0,,,,JAM || JAM || GEJAM || B0201101 || B2712061201 || B501201221 ||  || 2370120101 || 7 C || AM || 523916 3282 || C ,11.3,False,NONE,001177.jpg,NONE,1113,mid,D 후보 없음(미검출/전부 미인식)
001178,2021-12-01,,MON DD YYYY,NONE,,,False,False,0,0,,,,BE57015 81221 || B879 328182 || WE57016 812821 || 185919 812921 || 1837015 881221 || B8571 81221,5.8,False,NONE,001178.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
001180,2023-09-01,,DD MON YYYY,NONE,,,False,False,0,0,,,,52851 46149 || Best BeforeDate 0 || 288 || Pn t nn TC/E/PR/10071478 || 6398 || 15146149 || Bes Bfre || 288 || Pana TI/EPR/1007/478 || 6398 || 5285146149 I || Best BeforeDte  || 288 || P yon td nLanca TC/E/PR/10071478 || 6398 || 5285146149 || Best BeforeDate:  || 288 || Pure Cyon aed iana TC/E/PR/100,5.8,False,NONE,001180.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
001185,2021-09-28,2,YY.MM.DD,2021-09-26,YY,p2,True,False,2,4,2020-12-29;2021-09-28,2020-12-29;2021-09-26,YY,Or ||  LOTTE || TIIIO || LNIIIC || 20.12.29 21.09.28 14:38 4E 77 x  I2XIME 080-024-6060 e,2.5,True,일만틀림,001185.jpg,2021-09-26,1366,mid,B 1패스엔 있었는데 2패스가 지움
001186,2021-09-28,2,YY.MM.DD,2020-12-NONE,YYMM,p2,False,False,2,2,2020-12-21;2020-12-NONE,2020-12-NONE,YYMM,OLOTTE || TIIIE 20.12  21:09.28 R222 14:38 PET 21x1 AR 080-024-6060,1.9,True,전부틀림,001186.jpg,2020-12-NONE,640,small,C 후보는 있는데 전부 오답(오독)
001194,2021-02-11,2,DD.MM.YYYY,2021-02-01,DMY4,erode2/p1@640,False,False,1,1,2021-02-01,2021-02-01,DMY4,E  yON4L 19128721 /139 0003ER THE STARBUCKS  ROAST  LC N2 20 0   87181 BA 8IA M TASTING NOTES   200g  Best belfore / 15-16500 H2E2 NESTLEPORTUGALNESSOALA  toland. Minet    consumar peferibiment int da   L 00440303F8 nem s     prfenceavaneidetens ||   OH4ELL 8911  0-24003 THE STARBUCKS  ROAST A     1,6.4,True,일만틀림,001194.jpg,2021-02-01,640,small,C 후보는 있는데 전부 오답(오독)
001200,2021-10-20,2,YYYY.MM.DD,2020-10-21,YYYY,p2,False,False,1,1,2020-10-21,2020-10-21,YYYY,410N 086-9 || RERNIBAIE || IRRAHAPR || 0 || BOOL  186  M 10k || 20-5064216664 ||  || 419 2020.10.21 || 211.10.20,1.9,True,전부틀림,001200.jpg,2020-10-21,640,small,C 후보는 있는데 전부 오답(오독)
001206,2021-05-NONE,,MM.YY,NONE-05-21,MMDD,p2,False,False,1,1,NONE-05-21,NONE-05-21,MMDD,Hier offnen || Dr.Oetker MULTI-FRUCHT VITALIS Knusper m sli Plus  Mtla 05.21 L095 2 || Dr.Oetker || S,1.7,False,전부틀림,001206.jpg,NONE-05-21,640,small,C 후보는 있는데 전부 오답(오독)
001226,2022-06-27,2,YYYY.MM.DD,2020-12-28,YYYY,p2,True,False,2,2,2020-12-28;2022-06-27,2020-12-28,YYYY,      EE   GEER     44 6 B  2022.06.27 2020.12.28   EHON 10 181 900.  A || E B EOPEN 080-8550-1200 166-4199 E ,2.7,True,전부틀림,001226.jpg,2020-12-28,640,small,B 1패스엔 있었는데 2패스가 지움
001228,2022-01-11,2,YY.MM.DD,2021-01-12,YY,p2,True,False,2,2,2021-01-12;2022-01-11,2021-01-12;2022-01-NONE,YY;YYMM,ORION E45 || OTO 21.01.12 14:38   E || 8 801117 109004 71t http://www.orionworld.com 22.01.11 6  1,2.0,True,전부틀림,001228.jpg,2021-01-12,640,small,B 1패스엔 있었는데 2패스가 지움
001241,2022-06-13,,YYYY.MM.DD,2022-06-01,YY,p2,True,False,1,1,2022-06-13,2022-06-01,YY,08718 2022.06.13,0.9,False,일만틀림,001241.jpg,2022-06-01,965,mid,B 1패스엔 있었는데 2패스가 지움
001250,2021-04-11,2,YY.MM.DD,2021-01-12,YY,p2,True,False,2,2,2021-01-12;2021-04-11,2021-01-12,YY,ISS || 7746 X  827234 21.01.12 21.04.11  E 1X X,3.0,True,월/일틀림,001250.jpg,2021-01-12,1372,mid,B 1패스엔 있었는데 2패스가 지움
001251,2021-04-11,2,YY.MM.DD,2021-01-12,YY,p2,True,False,2,2,2021-01-12;2021-04-11,2021-01-12,YY,riss riss || A F 21.01.12 21.04.11,1.9,True,월/일틀림,001251.jpg,2021-01-12,640,small,B 1패스엔 있었는데 2패스가 지움
001253,2021-08-19,,YYYY.MM.DD,2021-06-19,YYYY,p2,False,False,1,1,2021-08-11,2021-06-19,YYYY,2021.08.119 71/-5,1.5,False,월/일틀림,001253.jpg,2021-06-19,640,small,C 후보는 있는데 전부 오답(오독)
001257,2023-07-03,,YYYY.MM.DD,NONE,,,False,False,0,0,,,,SP IE30L . ||   || DP MB770L   || BFPE D/L   || OPIR MEBI8L LIE2 || OR OLIEA,5.4,False,NONE,001257.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
001261,2021-03-25,,YYYY.MM.DD,NONE,,,False,False,0,0,,,,UU || CO LTD THEE-IEZIA.MIEH ||  || OTHER UEMZ || H8 45820414222 || 7 501681209 || 2N60  || 8242022800-1006 ||  || N || LU || THEEIEZIAE ||  || OTHERU || AEO TH 4820222 || 5289211940811548 || 5016-83124 || 2260 7 || ON || 44439 || L || THE-IEZIABIEL ||  || OTHER || 21 40 || 28211081 || 6 || 760 4 ||,20.5,False,NONE,001261.jpg,NONE,1431,mid,D 후보 없음(미검출/전부 미인식)
001262,2021-03-25,,YYYY.MM.DD,NONE,,,False,False,0,0,,,,L || THEEIIEZIAMIE || OTHER M   || 58452488829 48998284949209293287 || 2560 34 LHe A97850 8/Te.1566-8312 482309 1994035811548 ||   || LM || THEA IE || OTHER 8  || 524984 2 ||  RIRET 7506/1566831248230 1994035811548 ||  || LU || D.LTD THEEIIEZIA.MCH || OTHER WWM   || 1004534494587284.19H051E03 || EOS,8.3,False,NONE,001262.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
001290,2024-11-21,,YY.MM.DD,2024-01-21,YY,p2,True,False,1,1,2024-11-21,2024-01-21,YY,21:57 T1 || BED:24/11/21 || S T 2 Non,1.3,False,월/일틀림,001290.jpg,2024-01-21,640,small,B 1패스엔 있었는데 2패스가 지움
001293,2020-09-21,,YYYY.MM.DD,2020-09-NONE,YYYYMM,p2,False,False,1,1,2020-09-NONE,2020-09-NONE,YYYYMM, SAU || A  ||  400 || 2 ||  8:2020/09  SAUT || A  || E :400,3.7,False,일만틀림,001293.jpg,2020-09-NONE,1437,mid,C 후보는 있는데 전부 오답(오독)
001295,2021-11-NONE,,MON YYYY,2021-12-11,YYYY,p2,True,False,1,1,2021-11-NONE,2021-12-11,YYYY,WWW.RATGSCD GET IN TOUCH 80-20--6834 0282 FTX143 BEST BY NOV2021 12:11 ||  || OHL DECONE D  THE THROAT. 142014,1.7,False,월/일틀림,001295.jpg,2021-12-11,640,small,B 1패스엔 있었는데 2패스가 지움
001302,2021-11-29,d,DD.MM.YY,2029-11-21,YYMM_GLUE,p2,True,False,2,2,2020-11-30;2021-11-29,2020-11-30;2029-11-21,DDMMYY;YYMM_GLUE,HEESE PARMIGIANO REGGIANO || AGED OVER 15 MONTHS || ai1 Product of Italy || Keep refrigerated  0 C /  10 C || Production day: 30.11.20 || Best before: 29.11.21 || 0.150kg e || L0T10: LH0335D 08:46 on || MULINO FORMAGGI SRL || Emitioa Lepido  58 - Parma,1.6,False,전부틀림,001302.jpg,2029-11-21,640,small,B 1패스엔 있었는데 2패스가 지움
001305,2021-04-12,,YYYY.MM.DD,2021-04-01,YYYY,p2,False,False,2,2,2021-04-01;2022-01-NONE,2021-04-01;2022-01-NONE,YYMM;YYYY,CHOICE || 021.04. || BI2AE ECEN || Spreadable But HE || 73E1 15150 01.570 Kca  ||  221/011 || CHOICe || 2021.04-1 || I a  || Spreadable Butt E H || 7816 515/20 1510 Gal ||  22/01,2.1,False,일만틀림,001305.jpg,2021-04-01,640,small,C 후보는 있는데 전부 오답(오독)
001308,2022-11-06,,DD.MM.YYYY,NONE,,,False,False,0,0,,,,B022 || NUTRITIONINFOMHATION pet 17 3 || 20g || 1 || CARBON || SOD ay o he || 0ge INGREDIENTS Chay cP us URER ||  || NUTRITIONIRNFORHATION jer 17 1 || 209 || a || CARBO || SOD kan e ba ||  INGREDIENTS Chayr chaCr uts  || 2 || MUTRITION JNE || I || R || CA || 30ge Botege ||  || BE02 || NUTRITIONIN ||,6.2,False,NONE,001308.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
001310,2021-04-20,bt,DD MON YY,2021-04-30,D_MON_Y,p2,False,False,1,1,2021-04-30,2021-04-30,D_MON_Y,EDIENTRI ASCORBIO ACID . || 15000 07608 || GEBEN PCOE O Nutrition Facts  serviings erv size Calories 60 Amount/serving Total Fat Og Sodium 5mg Total Carb 13g Pan assim 10  Vitamin C 45  Amount/serving Protein Og Total Sugars 11g ncl Og Added Sugars   DV o not use if Fol Seal S. Vevey  Wwrterand or A,2.7,False,일만틀림,001310.jpg,2021-04-30,640,small,C 후보는 있는데 전부 오답(오독)
001313,2022-01-15,,YYYY.MM.DD,NONE,,,False,False,0,0,,,,L32MHI2 || 2  LHEXTH M    2H8  X  AUO 7H C12 50Qg 54  S A 4 A 210E  x 031-763-46  012 || A A  M  || NAA   1 || 718 || 8 801416 8245 || LEEAHI || H2 H LHIXTHA OE X1  u TOL AEO 73HE 1  L2 50Q 8 54 21  C 1 2IO  AHA A   X  031-763-466 CF 012 ||  AE  1 A O     || OE   || 8801416 82745 || EH || TH  LHIXXH,24.4,False,NONE,001313.jpg,NONE,1454,mid,D 후보 없음(미검출/전부 미인식)
001318,2022-12-07,2,DD.MM.YYYY,2020-12-07,DMY4,p1@640,False,False,1,1,2020-12-07,2020-12-07,DMY4, KA. ||  AT EHA AE PACTA DIDATO E/ATE D EBALAE EXPARY DATE / FECHA DE EXPIRACION 07/12/2020 || E200340303342 || HTCH NOAERO E LOT || DAT || EAL ,2.0,True,연도만틀림,001318.jpg,2020-12-07,640,small,C 후보는 있는데 전부 오답(오독)
001320,2021-11-22,,DD.MM.YYYY,2028-12-07,YYYY,p2,True,True,1,2,2021-11-22,2021-11-22;2028-12-07,DMY4;YYYY,BL  L280  399HE   A7O 0E 1 m EA 21 UT LE 100 g OO  290 mg 15 1  E DE A e. H 173  ERA  5.8g 11  100 g 520 kcal 25g 46  L  20g M20328 12:07 B 22/11/2021,2.4,False,전부틀림,001320.jpg,2028-12-07,640,small,A 2패스 후보에 정답 있음(선택 실패)
001330,2021-03-05,,YYYY.MM.DD,2022-03-05,YYYY,p1@640,False,False,1,1,2022-03-05,2022-03-05,YYYY,2022.03.05 OHI 402 100g8 8  24000 32 || 22812020002024002 GOURMET 494,1.2,False,연도만틀림,001330.jpg,2022-03-05,640,small,C 후보는 있는데 전부 오답(오독)
001344,2021-08-10,,MON DD YYYY,2022-11-02,MON_DY,p1@640,True,True,2,2,2021-08-10;2022-11-02,2021-08-10;2022-11-02,MON_DY,ed with a childhood andpomegranate. We brought ruch of lemon and a pinch of ED 4OAAE DAN 472.5:28 kca  0 58480 2 2420 A HE2/11005 NOV 2 22 NOV11 DEC 128  2009894 9A4  STU  JANMARARA A  BAB 60 || 0  Indl. 7g Added Sugars 15  || 10mg 9  Protein 7g Best If Used By: || on tmg 6   tas. 279   AUG 10 2021 ,3.2,False,전부틀림,001344.jpg,2022-11-02,1120,mid,A 2패스 후보에 정답 있음(선택 실패)
001348,2021-10-31,,YYYY.MM.DD,2021-01-10,YYYY,p2,False,False,1,1,2021-01-10,2021-01-10,YYYY,Ciokoltti Z || WITOR S Dal 1959 || 2021 110/31 || L || :23 || Cickolottia di || WITOR s Dal 1959 || 2021 1/10/31 || L || :23,2.1,False,월/일틀림,001348.jpg,2021-01-10,640,small,C 후보는 있는데 전부 오답(오독)
001357,NONE-08-20,,MM.DD,2022-08-NONE,MM_YY,p2,False,False,2,4,2020-08-NONE;2022-08-NONE,2020-08-NONE;2022-08-NONE,MM_YY,EXP:08/22 MFD:08/20 23:16 || BATCH:0001015697 || U30 ||  30.4 GRAMS  ,2.2,False,전부틀림,001357.jpg,2022-08-NONE,640,small,C 후보는 있는데 전부 오답(오독)
001360,2021-09-02,,DD.MM.YY,NONE-09-21,MMDD,p2,False,False,1,1,NONE-09-21,NONE-09-21,MMDD,morr ||   CORBANIZI HAZIRLAMAK iCiN: ai || va   arbonhidrat 25 kcal00 kJ 60 kcal/250  0 6g 0 6g 0 1g 1 1g 1 4g 1 6g 2 7g 0 2g  26  2 Un768U 90010A b aakurg igin lsiky Gida isletmecisi: Unilever San  Tae Turk A.. Saay Ma Dr. Adnan B y kdeniz Cad. || 2ge TETT:02 09.21 2V/2 5930 || oMdKnl,3.1,False,전부틀림,001360.jpg,NONE-09-21,1238,mid,C 후보는 있는데 전부 오답(오독)
001361,2021-09-02,,DD.MM.YY,NONE-09-21,MMDD,erode3/p1@640,False,False,1,1,NONE-09-21,NONE-09-21,MMDD,uurt  st || TOA CO || r sgn rutu || 2ge 2 S2 Do ous a Enerji  ohidrat Besn geleri Enerjive  E 6  TET T Dd co rba cin 1 19 TETT 02. 0.21 2 5930 ca corba icin O   gerdgimizstrmektedir Jakheresof Unilever Gia g G   or e uk Aeniz Cad No.1378.mae 690637 ||  || ALA CAS ||   r || 2ge  0.21 s o Fse D s  ner,7.4,False,전부틀림,001361.jpg,NONE-09-21,640,small,C 후보는 있는데 전부 오답(오독)
001362,2021-04-NONE,,MM.YYYY,2021-10-13,YYYY,p2,True,False,2,2,2021-04-NONE;2021-10-NONE,2021-10-13,YYYY,edin. d na eya treya ilave e ve 2-3k. Tatlinin || 2  kartrarak utn bosaltip soguk servis yapin. Ocaktan aldiktan  dilimi veya ut ile slatilm. Enerji Karbo Protei || i indek || iz || Cikolata rendesi  Dr. Oetker Krem anti veya || Hindistan cviziendesile seersvis Domu || hicbir || T rk Gida Kodeksi ne,3.2,False,월/일틀림,001362.jpg,2021-10-13,1116,mid,B 1패스엔 있었는데 2패스가 지움
001363,2021-04-NONE,,MM.YYYY,2021-10-13,YYYY,p2,True,False,2,2,2021-04-NONE;2021-10-NONE,2021-10-13,YYYY,edin.   veya tereyagi ilave edi ve 2-3 3k. ||  kolata rendesi  Dr. Oetker Krem Santi veya Servis  nerisi:Arzuya g re  zerinAntep fis Hindistan cevizi rendesi ile s sleyerek servis 2-3 adet biskivi koyultmus kaselere Ocaktan aldiktan sonra arada bosaltip soguk servis yapin.   dilimi veya sut ile satu,9.6,False,월/일틀림,001363.jpg,2021-10-13,640,small,B 1패스엔 있었는데 2패스가 지움
001364,2021-02-NONE,,MM.YYYY,2018-02-02,DMY4,p1@1024,False,False,1,1,2018-02-02,2018-02-02,DMY4,Mfd LotNo. uan 1ECOG  || IA noud Iisoaiaos su || asudo uensmarhfuen ||  ||  ||  || siournadeams || uou mmeuenu anbhndoun huliu ||   ||   an nh 30 c || ACTIVE EN    on  N  ||  || ctured by Umite || Lot No. 18C05 || enduany Mfd 02 O2 2018 2021 || A noud Isoaiaos su || asndo Lensmamuen ||  W  || ea u |,5.7,False,전부틀림,001364.jpg,2018-02-02,1080,mid,C 후보는 있는데 전부 오답(오독)
001367,2021-09-29,2,DD.MM.YYYY,2021-09-22,DMY4,p2,True,False,2,2,2020-06-29;2021-09-29,2021-09-22,DMY4,Kanig  igh 1 E37 PROD. 29 06 2020 EXP. 29.09.2021 E37B Ha Ho  a  R   0200   ,2.1,True,일만틀림,001367.jpg,2021-09-22,640,small,B 1패스엔 있었는데 2패스가 지움
001368,2021-08-19,,YYYY.MM.DD,NONE,,,False,False,0,0,,,,293.264215:58 || 293 2642 15:58 M || 28512842115:58 M || 293.2642 15:58 || 293.2842115:58 M || 295.204215:58 || 293.284215:58 M || G42 15:58 M || 2931204215:58 M || 44 15:58 M || 293.264215:58 M,15.0,False,NONE,001368.jpg,NONE,1288,mid,D 후보 없음(미검출/전부 미인식)
001377,2021-12-02,,YYYY.MM.DD,NONE,,,False,False,0,0,,,,1  112  19:51 TK3 || ET 8 22202REA P. 191511 2 || 1 22122 KEAP  19151 1K3 || 19151 1K3 522122 KOE P || 1 8 22122KA  19:51 TK || 19151 K 1  112A ,6.1,False,NONE,001377.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
001378,NONE,,none,2021-01-22,YYYY,p2,False,False,1,1,2021-01-22,2021-01-22,YYYY,X409:780 || DGFARM  2021.01.22 ||  || Superfood || 4P8 176 904 ||  || 710 || E  x E5H7O || 54-763-7717,2.3,False,라벨NONE인데답함,001378.jpg,2021-01-22,1276,mid,C 후보는 있는데 전부 오답(오독)
001379,NONE,,none,2021-01-22,YYYY,p1@640,False,False,1,1,2021-01-22,2021-01-22,YYYY,3 2021.01.22 || GFARM ||  c8ch Superfood || FON 17604 ||       054-763-7717  571,1.9,False,라벨NONE인데답함,001379.jpg,2021-01-22,640,small,C 후보는 있는데 전부 오답(오독)
001381,2021-04-09,,YYYY.MM.DD,2021-01-04,YYYY,p2,True,False,1,1,2021-04-09,2021-01-04,YYYY,LHAT DIgE  8E || 52 kcal || 00g1 || BC || 0181 10 4mg || E || 404 24 99 || 80-730-5336 || 2021 .04 09 || OTHER 92833657 02:00 || H1 S 54494320 SA14 BINE BISA BSP HM272E021 WE3  .44 925  P2A M0 8M080-730-436,2.5,False,월/일틀림,001381.jpg,2021-01-04,640,small,B 1패스엔 있었는데 2패스가 지움
001383,2023-01-05,,YYYY.MM.DD,NONE,,,False,False,0,0,,,,5 || Vaae X: 41806500009 HA3S: K58C 5 DM4 ZxV7PP 8806500009923 || M  3 60-32 Ponan  SA   Me TW8 9GS   Lid oo  2    X1 x || IGRO63.07 || 5 ||  5 AIX 155 806500992 A3  8 K08C 5DM4ZXV7PP 58806500009923 || M   namo P  ThH  Tw Gat  M S  xx x || IGRO63.07 || 5 || veve 458806500009 XEMS 8806500009923 5DM4X,8.6,False,NONE,001383.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
001385,2018-09-NONE,,MM.YYYY,NONE,,,False,False,0,0,,,,o 1 1 || Parti no/Son kul ta: ||        a  || 0 21 i || Pari no soon kul ta: ||  A T       || 161758165 0 1 8 || Parti no/Son kul.ta.: ||       a || 164256115 || Pari no/Son kul. ta.: ||   ||  || 3  || 161758115 09-2016 || Parti no/Son kul. ta: ||  ||  S  || Parti no/Son 16175 0 9  frac   2    2 o k,7.6,False,NONE,001385.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
001387,2021-07-17,,DD.MM.YYYY,2021-07-07,DMY4,p1@640,False,False,1,1,2021-07-07,2021-07-07,DMY4,PRESIDE 9 NC20 96EAN PSChes 31  MadA. CREAM CHEESE WITH O0. 8 N  || SHE8NSY M04 CHADI 3195 384831 01240 1749w.crhrscom || sBf 7/07/2021 ww.lactalis-intemational.com 8111919 Net weight: 12 REG. T. NO. 1975   B  88L0882 3882240    4   4g 185 62 31  6.0 2  2 2 316389009567 L8  125g 428kcal,3.3,False,일만틀림,001387.jpg,2021-07-07,930,mid,C 후보는 있는데 전부 오답(오독)
001388,2021-07-17,,DD.MM.YYYY,2021-07-NONE,MMYYYY,p1@640,False,False,1,1,2021-07-NONE,2021-07-NONE,MMYYYY,17/C7/2021 Net weight: 1g REG E. N. 175 www.lactalis-intermnational.com 8111919  8 0 8 2182 264 13  1 EVSPKPO 50E0408 2A PRESIDENT  AALSNOPIYTD OPMMC CNPA EHUPA9ON MDIA Made iNAHS. CREAM CHEESE WITH LIC CHIVES  400 74   5165 U831  8628 22  FOUETEO40R 31638900956 2 48 125g 428kcal 1Lg428 EAR 98.980,4.6,False,일만틀림,001388.jpg,2021-07-NONE,640,small,C 후보는 있는데 전부 오답(오독)
001391,2021-02-25,,YYYY.MM.DD,2021-12-01,DMY4,p1@640,True,True,2,2,2021-02-25;2021-12-01,2021-02-25;2021-12-01,DMY4;YYYY,ERSPABI 5BOREEE 34S WHOLE GRAIN 0090715 300 || 2021.02.254N || SC EAMER || 1  12  2021  264  9.06 50 4 100. Super Soft,1.7,False,월/일틀림,001391.jpg,2021-12-01,1008,mid,A 2패스 후보에 정답 있음(선택 실패)
001394,2021-09-01,,YYYY.MM.DD,NONE-11-08,MMDD,p1@640,False,False,1,1,NONE-11-08,NONE-11-08,MMDD,7004 OV LAAE 25 EME  01 202 1OEORNNS 5219 kcal OE LE Elamp 1   24g Ao 11.08g 11  Og Ofg 0  701084979 Og 002g EHE 0.350 PHE2 OTHER,7.8,False,전부틀림,001394.jpg,NONE-11-08,2036,large,C 후보는 있는데 전부 오답(오독)
001395,2021-09-01,,YYYY.MM.DD,NONE,,,False,False,0,0,,,,Xo || 2021090E OTHER || Q9ES || a EPNE A || 5 T97 LES ETU TE 4-8 2.4g 5  1100 17  0g O1O 35 000 0N EHES 0.50 || A || 2021090 1E OTHER || QHEB || a  o tr JE || 529 7922 LE8 E2mg Ts B4 12.40 a  T0R 17  Og OTO 35 00g 08 ENS 0.50 || OVAV 2021090F I  hole a 7 P4ER OTHER || BER || DEDA ATD || 5 || D 11 ||,9.7,False,NONE,001395.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
001400,2022-01-29,,YYYY.MM.DD,NONE,,,False,False,0,0,,,,D 20060372438442 || NO 184182 450 g  15 g X 3071  || 60   || Xil  O Of   XH   TELEN OXH29 OI   3.84   01 0220204 2 2  32 0  homepus.cok7398  01 2 712101 7  57  7X LH:0  878  35282 || OE7t || 2022-81638 || 774x1 || D 20060372438442 || NUOO L182 450 g  15 g X 3071  || EON  XHA O O7 fra Xill I  OE7  IH,20.5,False,NONE,001400.jpg,NONE,755,mid,D 후보 없음(미검출/전부 미인식)
